Unnamed: 0,Country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio,Region,Pop. Density,GDP,Deathrate
5754,Cayman Islands,2021-04-08,55053.0,31459.0,23594.0,0,66497.0,47.30890115343549,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5755,Cayman Islands,2021-04-09,56214.0,31661.0,24553.0,0,66497.0,47.612674255981474,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5739,Cayman Islands,2021-02-20,18159.0,10521.0,7638.0,0,66497.0,15.821766395476487,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5757,Cayman Islands,2021-04-15,60637.0,33544.0,27093.0,0,66497.0,50.44438094951652,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5756,Cayman Islands,2021-04-13,59473.0,32969.0,26504.0,0,66497.0,49.57968028632871,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5779,Cayman Islands,2021-06-30,93525.0,48418.0,44793.0,0,66497.0,72.81230732213483,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5778,Cayman Islands,2021-06-28,93098.0,48262.0,44793.0,0,66497.0,72.57771027264388,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5777,Cayman Islands,2021-06-25,90848.0,47802.0,43371.0,0,66497.0,71.88594974209363,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5776,Cayman Islands,2021-06-24,90323.0,47633.0,42660.0,0,66497.0,71.63180293847843,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5775,Cayman Islands,2021-06-22,89619.0,47419.0,41949.0,0,66497.0,71.30998390904853,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5774,Cayman Islands,2021-06-21,88911.0,47061.0,41949.0,0,66497.0,70.7716137570116,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5773,Cayman Islands,2021-06-17,87517.0,47001.0,40527.0,0,66497.0,70.681384122592,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5771,Cayman Islands,2021-06-05,84856.0,45766.0,39090.0,0,66497.0,68.8241574807886,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5770,Cayman Islands,2021-06-03,83970.0,45195.0,38775.0,0,66497.0,67.9654721265621,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5769,Cayman Islands,2021-06-02,83221.0,44691.0,38530.0,0,66497.0,67.20754319743747,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5772,Cayman Islands,2021-06-08,86711.0,46928.0,39090.0,0,66497.0,70.57160473404815,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5767,Cayman Islands,2021-05-26,79344.0,42790.0,36554.0,0,66497.0,64.34876761357656,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5758,Cayman Islands,2021-04-16,61114.0,33808.0,27306.0,0,66497.0,50.84139134096275,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5759,Cayman Islands,2021-04-20,63350.0,34614.0,28736.0,0,66497.0,52.05347609666602,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5768,Cayman Islands,2021-05-28,80120.0,43235.0,36885.0,0,66497.0,65.0179707355219,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5761,Cayman Islands,2021-04-30,65694.0,35774.0,29920.0,0,66497.0,53.79791569544491,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5762,Cayman Islands,2021-05-07,69772.0,37470.0,32302.0,0,66497.0,56.34840669503888,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5760,Cayman Islands,2021-04-21,63774.0,34786.0,28988.0,0,66497.0,52.3121343820022,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5764,Cayman Islands,2021-05-14,73721.0,39792.0,33921.0,0,66497.0,59.84029354707732,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5765,Cayman Islands,2021-05-19,75284.0,40778.0,34305.0,0,66497.0,61.32306720603937,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5766,Cayman Islands,2021-05-25,78622.0,42521.0,36101.0,0,66497.0,63.94423808592868,LATIN AMER. & CARIB,1734.0,35000.0,4.89
5763,Cayman Islands,2021-05-13,73258.0,39493.0,33666.0,0,66497.0,59.39064920221965,LATIN AMER. & CARIB,1734.0,35000.0,4.89
6172,Chile,2021-10-27,36299326.0,16441210.0,14940290.0,6,19275294.0,85.29680533018069,LATIN AMER. & CARIB,213.0,9900.0,5.81
6173,Chile,2021-10-28,36619327.0,16470893.0,15041357.0,6,19275294.0,85.45080038727295,LATIN AMER. & CARIB,213.0,9900.0,5.81
6174,Chile,2021-10-29,36913846.0,16495819.0,15132574.0,22,19275294.0,85.58011618396067,LATIN AMER. & CARIB,213.0,9900.0,5.81
6175,Chile,2021-10-30,36941062.0,16498218.0,15136845.0,10,19275294.0,85.59256216792336,LATIN AMER. & CARIB,213.0,9900.0,5.81
6178,Chile,2021-11-02,37205450.0,16525096.0,15231544.0,20,19275294.0,85.73200491779788,LATIN AMER. & CARIB,213.0,9900.0,5.81
6177,Chile,2021-11-01,36946327.0,16498693.0,15137630.0,14,19275294.0,85.59502646237199,LATIN AMER. & CARIB,213.0,9900.0,5.81
6179,Chile,2021-11-03,37514063.0,16551950.0,15319864.0,5,19275294.0,85.87132315595291,LATIN AMER. & CARIB,213.0,9900.0,5.81
6171,Chile,2021-10-26,35974926.0,16409213.0,14838633.0,16,19275294.0,85.13080526813236,LATIN AMER. & CARIB,213.0,9900.0,5.81
6180,Chile,2021-11-04,37807212.0,16577690.0,15400966.0,8,19275294.0,86.00486197512734,LATIN AMER. & CARIB,213.0,9900.0,5.81
6176,Chile,2021-10-31,36943846.0,16498485.0,15137105.0,14,19275294.0,85.5939473608029,LATIN AMER. & CARIB,213.0,9900.0,5.81
6170,Chile,2021-10-25,35653725.0,16376571.0,14744055.0,7,19275294.0,84.96145895362218,LATIN AMER. & CARIB,213.0,9900.0,5.81
6162,Chile,2021-10-17,34233824.0,16148588.0,14396493.0,3,19275294.0,83.77868581407888,LATIN AMER. & CARIB,213.0,9900.0,5.81
6168,Chile,2021-10-23,35375129.0,16341567.0,14665144.0,11,19275294.0,84.7798586107169,LATIN AMER. & CARIB,213.0,9900.0,5.81
6167,Chile,2021-10-22,35365452.0,16340152.0,14663893.0,12,19275294.0,84.77251760725414,LATIN AMER. & CARIB,213.0,9900.0,5.81
6166,Chile,2021-10-21,35122385.0,16310257.0,14608333.0,5,19275294.0,84.61742269663955,LATIN AMER. & CARIB,213.0,9900.0,5.81
6165,Chile,2021-10-20,34890533.0,16273891.0,14559838.0,3,19275294.0,84.42875631365207,LATIN AMER. & CARIB,213.0,9900.0,5.81
6164,Chile,2021-10-19,34652013.0,16233933.0,14498130.0,11,19275294.0,84.22145467664463,LATIN AMER. & CARIB,213.0,9900.0,5.81
6163,Chile,2021-10-18,34425175.0,16188418.0,14443627.0,12,19275294.0,83.9853233885823,LATIN AMER. & CARIB,213.0,9900.0,5.81
6181,Chile,2021-11-05,38067464.0,16601615.0,15471629.0,4,19275294.0,86.12898459551383,LATIN AMER. & CARIB,213.0,9900.0,5.81
6161,Chile,2021-10-16,34233007.0,16148482.0,14396453.0,11,19275294.0,83.77813588731773,LATIN AMER. & CARIB,213.0,9900.0,5.81
6208,Chile,2021-12-02,41375111.0,16897520.0,16204767.0,10,19275294.0,87.66413627724693,LATIN AMER. & CARIB,213.0,9900.0,5.81
6160,Chile,2021-10-15,34226884.0,16146643.0,14396021.0,5,19275294.0,83.76859517681028,LATIN AMER. & CARIB,213.0,9900.0,5.81
6159,Chile,2021-10-14,34053038.0,16106434.0,14377768.0,4,19275294.0,83.55999135473627,LATIN AMER. & CARIB,213.0,9900.0,5.81
6169,Chile,2021-10-24,35376162.0,16341695.0,14665209.0,11,19275294.0,84.78052267322096,LATIN AMER. & CARIB,213.0,9900.0,5.81
6182,Chile,2021-11-06,38100282.0,16604440.0,15475873.0,20,19275294.0,86.14364066249782,LATIN AMER. & CARIB,213.0,9900.0,5.81
6190,Chile,2021-11-14,39151250.0,16710272.0,15741901.0,15,19275294.0,86.69269584163021,LATIN AMER. & CARIB,213.0,9900.0,5.81
6184,Chile,2021-11-08,38288628.0,16628599.0,15518943.0,21,19275294.0,86.26897727214951,LATIN AMER. & CARIB,213.0,9900.0,5.81
6158,Chile,2021-10-13,33857462.0,16056574.0,14345233.0,3,19275294.0,83.30131825745434,LATIN AMER. & CARIB,213.0,9900.0,5.81
6207,Chile,2021-12-01,41224840.0,16887752.0,16181583.0,3,19275294.0,87.61346000740637,LATIN AMER. & CARIB,213.0,9900.0,5.81
6206,Chile,2021-11-30,41064980.0,16876879.0,16157487.0,30,19275294.0,87.55705101048005,LATIN AMER. & CARIB,213.0,9900.0,5.81
6205,Chile,2021-11-29,40896881.0,16864806.0,16129990.0,31,19275294.0,87.49441642757823,LATIN AMER. & CARIB,213.0,9900.0,5.81
6204,Chile,2021-11-28,40760662.0,16852463.0,16109987.0,37,19275294.0,87.43038108783192,LATIN AMER. & CARIB,213.0,9900.0,5.81
6203,Chile,2021-11-27,40757521.0,16852212.0,16109703.0,27,19275294.0,87.42907890276538,LATIN AMER. & CARIB,213.0,9900.0,5.81
6202,Chile,2021-11-26,40733129.0,16850322.0,16106721.0,43,19275294.0,87.41927360485397,LATIN AMER. & CARIB,213.0,9900.0,5.81
6201,Chile,2021-11-25,40607835.0,16840548.0,16078164.0,14,19275294.0,87.36856620708353,LATIN AMER. & CARIB,213.0,9900.0,5.81
6200,Chile,2021-11-24,40482569.0,16830231.0,16047041.0,12,19275294.0,87.31504173165919,LATIN AMER. & CARIB,213.0,9900.0,5.81
6199,Chile,2021-11-23,40344846.0,16819125.0,16014689.0,32,19275294.0,87.25742393345595,LATIN AMER. & CARIB,213.0,9900.0,5.81
6198,Chile,2021-11-22,40202492.0,16806665.0,15980534.0,23,19275294.0,87.19278159907704,LATIN AMER. & CARIB,213.0,9900.0,5.81
6197,Chile,2021-11-21,40064612.0,16793135.0,15949242.0,15,19275294.0,87.12258811720329,LATIN AMER. & CARIB,213.0,9900.0,5.81
6196,Chile,2021-11-20,40062572.0,16792997.0,15949109.0,30,19275294.0,87.12187217481612,LATIN AMER. & CARIB,213.0,9900.0,5.81
6195,Chile,2021-11-19,40040507.0,16791370.0,15946962.0,33,19275294.0,87.113431317831,LATIN AMER. & CARIB,213.0,9900.0,5.81
6194,Chile,2021-11-18,39882066.0,16778581.0,15915049.0,11,19275294.0,87.04708213529713,LATIN AMER. & CARIB,213.0,9900.0,5.81
6193,Chile,2021-11-17,39718286.0,16764494.0,15877287.0,4,19275294.0,86.9739989439331,LATIN AMER. & CARIB,213.0,9900.0,5.81
6192,Chile,2021-11-16,39536445.0,16748604.0,15834836.0,26,19275294.0,86.89156180964088,LATIN AMER. & CARIB,213.0,9900.0,5.81
6191,Chile,2021-11-15,39344462.0,16730262.0,15788324.0,24,19275294.0,86.79640372800539,LATIN AMER. & CARIB,213.0,9900.0,5.81
6189,Chile,2021-11-13,39147981.0,16710046.0,15741638.0,19,19275294.0,86.6915233562715,LATIN AMER. & CARIB,213.0,9900.0,5.81
6188,Chile,2021-11-12,39115135.0,16707101.0,15737848.0,22,19275294.0,86.67624473068997,LATIN AMER. & CARIB,213.0,9900.0,5.81
6187,Chile,2021-11-11,38919815.0,16688989.0,15690058.0,12,19275294.0,86.58227988636645,LATIN AMER. & CARIB,213.0,9900.0,5.81
6186,Chile,2021-11-10,38730261.0,16671074.0,15635270.0,4,19275294.0,86.48933707574058,LATIN AMER. & CARIB,213.0,9900.0,5.81
6185,Chile,2021-11-09,38518094.0,16651123.0,15578023.0,17,19275294.0,86.38583152090962,LATIN AMER. & CARIB,213.0,9900.0,5.81
6183,Chile,2021-11-07,38103518.0,16604646.0,15476085.0,27,19275294.0,86.14470938809026,LATIN AMER. & CARIB,213.0,9900.0,5.81
6157,Chile,2021-10-12,33632093.0,15998442.0,14291691.0,7,19275294.0,82.99973012084796,LATIN AMER. & CARIB,213.0,9900.0,5.81
6107,Chile,2021-08-23,28105274.0,14336117.0,13320338.0,45,19275294.0,74.37560744858159,LATIN AMER. & CARIB,213.0,9900.0,5.81
6155,Chile,2021-10-10,33416295.0,15939824.0,14225806.0,12,19275294.0,82.69562062192152,LATIN AMER. & CARIB,213.0,9900.0,5.81
6126,Chile,2021-09-11,30222892.0,14480890.0,13915464.0,19,19275294.0,75.12668808060722,LATIN AMER. & CARIB,213.0,9900.0,5.81
6125,Chile,2021-09-10,30219540.0,14480512.0,13914847.0,37,19275294.0,75.12472702102495,LATIN AMER. & CARIB,213.0,9900.0,5.81
6124,Chile,2021-09-09,30084674.0,14479015.0,13905300.0,7,19275294.0,75.1169606025205,LATIN AMER. & CARIB,213.0,9900.0,5.81
6123,Chile,2021-09-08,29947340.0,14477267.0,13893637.0,7,19275294.0,75.10789199894954,LATIN AMER. & CARIB,213.0,9900.0,5.81
6122,Chile,2021-09-07,29796807.0,14475344.0,13877690.0,18,19275294.0,75.09791549742381,LATIN AMER. & CARIB,213.0,9900.0,5.81
6121,Chile,2021-09-06,29614012.0,14458017.0,13814427.0,23,19275294.0,75.00802322392592,LATIN AMER. & CARIB,213.0,9900.0,5.81
6120,Chile,2021-09-05,29459276.0,14440808.0,13752820.0,26,19275294.0,74.91874313304898,LATIN AMER. & CARIB,213.0,9900.0,5.81
6119,Chile,2021-09-04,29458983.0,14440665.0,13752661.0,46,19275294.0,74.91800125072022,LATIN AMER. & CARIB,213.0,9900.0,5.81
6118,Chile,2021-09-03,29456313.0,14440124.0,13751822.0,50,19275294.0,74.91519454904294,LATIN AMER. & CARIB,213.0,9900.0,5.81
6117,Chile,2021-09-02,29354345.0,14437843.0,13733707.0,8,19275294.0,74.90336074770117,LATIN AMER. & CARIB,213.0,9900.0,5.81
6116,Chile,2021-09-01,29213930.0,14435450.0,13709030.0,14,19275294.0,74.89094589166837,LATIN AMER. & CARIB,213.0,9900.0,5.81
6115,Chile,2021-08-31,29056977.0,14432667.0,13674411.0,38,19275294.0,74.87650772019353,LATIN AMER. & CARIB,213.0,9900.0,5.81
6114,Chile,2021-08-30,28853829.0,14410708.0,13579801.0,44,19275294.0,74.76258468483023,LATIN AMER. & CARIB,213.0,9900.0,5.81
6113,Chile,2021-08-29,28660111.0,14388751.0,13498530.0,34,19275294.0,74.64867202544355,LATIN AMER. & CARIB,213.0,9900.0,5.81
6112,Chile,2021-08-28,28659249.0,14388277.0,13497965.0,29,19275294.0,74.64621291898324,LATIN AMER. & CARIB,213.0,9900.0,5.81
6111,Chile,2021-08-27,28654994.0,14386998.0,13495773.0,60,19275294.0,74.63957748193101,LATIN AMER. & CARIB,213.0,9900.0,5.81
6110,Chile,2021-08-26,28521520.0,14384116.0,13441651.0,17,19275294.0,74.62462569961319,LATIN AMER. & CARIB,213.0,9900.0,5.81
6109,Chile,2021-08-25,28337272.0,14381055.0,13360445.0,13,19275294.0,74.60874526738736,LATIN AMER. & CARIB,213.0,9900.0,5.81
6108,Chile,2021-08-24,28223950.0,14363112.0,13343088.0,38,19275294.0,74.51565719308873,LATIN AMER. & CARIB,213.0,9900.0,5.81
6209,Chile,2021-12-03,41522672.0,16906496.0,16226513.0,47,19275294.0,87.71070366034365,LATIN AMER. & CARIB,213.0,9900.0,5.81
6106,Chile,2021-08-22,27986224.0,14306097.0,13290566.0,39,19275294.0,74.21986403942789,LATIN AMER. & CARIB,213.0,9900.0,5.81
6105,Chile,2021-08-21,27984912.0,14305402.0,13289751.0,42,19275294.0,74.21625838755041,LATIN AMER. & CARIB,213.0,9900.0,5.81
6104,Chile,2021-08-20,27978453.0,14304052.0,13286760.0,68,19275294.0,74.20925460332796,LATIN AMER. & CARIB,213.0,9900.0,5.81
6127,Chile,2021-09-12,30223206.0,14480935.0,13915523.0,23,19275294.0,75.1269215400813,LATIN AMER. & CARIB,213.0,9900.0,5.81
6128,Chile,2021-09-13,30415735.0,14547484.0,13955424.0,31,19275294.0,75.47217697431748,LATIN AMER. & CARIB,213.0,9900.0,5.81
6129,Chile,2021-09-14,30595076.0,14600668.0,13995443.0,21,19275294.0,75.74809494475156,LATIN AMER. & CARIB,213.0,9900.0,5.81
6130,Chile,2021-09-15,30735837.0,14656755.0,14011767.0,0,19275294.0,76.03907364525801,LATIN AMER. & CARIB,213.0,9900.0,5.81
6154,Chile,2021-10-09,33415888.0,15939717.0,14225782.0,9,19275294.0,82.69506550717203,LATIN AMER. & CARIB,213.0,9900.0,5.81
6153,Chile,2021-10-08,33412141.0,15937653.0,14225486.0,21,19275294.0,82.68435749929417,LATIN AMER. & CARIB,213.0,9900.0,5.81
6152,Chile,2021-10-07,33267081.0,15882735.0,14219765.0,6,19275294.0,82.39944355712551,LATIN AMER. & CARIB,213.0,9900.0,5.81
6151,Chile,2021-10-06,33111887.0,15818633.0,14213575.0,6,19275294.0,82.06688313029103,LATIN AMER. & CARIB,213.0,9900.0,5.81
6150,Chile,2021-10-05,32957531.0,15748560.0,14206002.0,6,19275294.0,81.70334522524014,LATIN AMER. & CARIB,213.0,9900.0,5.81
6149,Chile,2021-10-04,32788463.0,15671144.0,14190173.0,10,19275294.0,81.30171192200751,LATIN AMER. & CARIB,213.0,9900.0,5.81
6148,Chile,2021-10-03,32617458.0,15586917.0,14174737.0,8,19275294.0,80.86474323037564,LATIN AMER. & CARIB,213.0,9900.0,5.81
6147,Chile,2021-10-02,32616505.0,15586474.0,14174653.0,8,19275294.0,80.86244495155302,LATIN AMER. & CARIB,213.0,9900.0,5.81
6146,Chile,2021-10-01,32608079.0,15580473.0,14174287.0,13,19275294.0,80.83131183368721,LATIN AMER. & CARIB,213.0,9900.0,5.81
6145,Chile,2021-09-30,32425330.0,15474719.0,14166483.0,6,19275294.0,80.2826613176432,LATIN AMER. & CARIB,213.0,9900.0,5.81
6144,Chile,2021-09-29,32224341.0,15358969.0,14157548.0,4,19275294.0,79.68215167042328,LATIN AMER. & CARIB,213.0,9900.0,5.81
6156,Chile,2021-10-11,33417803.0,15940347.0,14226090.0,10,19275294.0,82.69833393980916,LATIN AMER. & CARIB,213.0,9900.0,5.81
6143,Chile,2021-09-28,32002378.0,15234799.0,14145881.0,5,19275294.0,79.03795916160864,LATIN AMER. & CARIB,213.0,9900.0,5.81
6141,Chile,2021-09-26,31569764.0,15013622.0,14107781.0,9,19275294.0,77.89049547052305,LATIN AMER. & CARIB,213.0,9900.0,5.81
6140,Chile,2021-09-25,31569344.0,15013382.0,14107719.0,13,19275294.0,77.88925035332794,LATIN AMER. & CARIB,213.0,9900.0,5.81
6139,Chile,2021-09-24,31566616.0,15012469.0,14107316.0,31,19275294.0,77.88451371999825,LATIN AMER. & CARIB,213.0,9900.0,5.81
6138,Chile,2021-09-23,31417542.0,14940239.0,14097573.0,5,19275294.0,77.5097853241564,LATIN AMER. & CARIB,213.0,9900.0,5.81
6137,Chile,2021-09-22,31273647.0,14888252.0,14086253.0,7,19275294.0,77.2400773757329,LATIN AMER. & CARIB,213.0,9900.0,5.81
6136,Chile,2021-09-21,31106922.0,14813759.0,14068243.0,8,19275294.0,76.85360856233892,LATIN AMER. & CARIB,213.0,9900.0,5.81
6135,Chile,2021-09-20,30948217.0,14751257.0,14043758.0,20,19275294.0,76.5293489168051,LATIN AMER. & CARIB,213.0,9900.0,5.81
6134,Chile,2021-09-19,30802677.0,14684487.0,14020348.0,21,19275294.0,76.18294693715177,LATIN AMER. & CARIB,213.0,9900.0,5.81
6133,Chile,2021-09-18,30802672.0,14684484.0,14020343.0,25,19275294.0,76.18293137318683,LATIN AMER. & CARIB,213.0,9900.0,5.81
6132,Chile,2021-09-17,30802652.0,14684468.0,14020328.0,32,19275294.0,76.18284836537383,LATIN AMER. & CARIB,213.0,9900.0,5.81
6131,Chile,2021-09-16,30802466.0,14684386.0,14020273.0,8,19275294.0,76.18242295033217,LATIN AMER. & CARIB,213.0,9900.0,5.81
6142,Chile,2021-09-27,31768753.0,15113112.0,14125703.0,8,19275294.0,78.40664842777495,LATIN AMER. & CARIB,213.0,9900.0,5.81
6210,Chile,2021-12-04,41547866.0,16907983.0,16228909.0,36,19275294.0,87.71841819896495,LATIN AMER. & CARIB,213.0,9900.0,5.81
6261,Chile,2022-01-24,46309226.0,17565682.0,16879499.0,15,19275294.0,91.1305529243808,LATIN AMER. & CARIB,213.0,9900.0,5.81
6318,Chile,2022-03-22,50302179.0,17859475.0,17346012.0,11447,19275294.0,92.65474757479704,LATIN AMER. & CARIB,213.0,9900.0,5.81
6291,Chile,2022-02-23,48394976.0,17763966.0,17189853.0,35,19275294.0,92.15924799901885,LATIN AMER. & CARIB,213.0,9900.0,5.81
6290,Chile,2022-02-22,48282673.0,17755052.0,17177382.0,144,19275294.0,92.11300227119752,LATIN AMER. & CARIB,213.0,9900.0,5.81
6289,Chile,2022-02-21,48151267.0,17745617.0,17163538.0,151,19275294.0,92.06405360146516,LATIN AMER. & CARIB,213.0,9900.0,5.81
6288,Chile,2022-02-20,48004417.0,17735445.0,17149787.0,129,19275294.0,92.0112813843462,LATIN AMER. & CARIB,213.0,9900.0,5.81
6287,Chile,2022-02-19,48004015.0,17735399.0,17149738.0,131,19275294.0,92.0110427368838,LATIN AMER. & CARIB,213.0,9900.0,5.81
6286,Chile,2022-02-18,47997967.0,17734839.0,17148816.0,201,19275294.0,92.00813746342855,LATIN AMER. & CARIB,213.0,9900.0,5.81
6285,Chile,2022-02-17,47908811.0,17727960.0,17136912.0,37,19275294.0,91.97244929182403,LATIN AMER. & CARIB,213.0,9900.0,5.81
6284,Chile,2022-02-16,47803887.0,17720943.0,17124735.0,32,19275294.0,91.9360451778323,LATIN AMER. & CARIB,213.0,9900.0,5.81
6283,Chile,2022-02-15,47686351.0,17714142.0,17111813.0,108,19275294.0,91.90076166931618,LATIN AMER. & CARIB,213.0,9900.0,5.81
6282,Chile,2022-02-14,47553040.0,17707332.0,17099473.0,94,19275294.0,91.86543146890524,LATIN AMER. & CARIB,213.0,9900.0,5.81
6281,Chile,2022-02-13,47404318.0,17700288.0,17086656.0,94,19275294.0,91.82888727922904,LATIN AMER. & CARIB,213.0,9900.0,5.81
6280,Chile,2022-02-12,47403634.0,17700176.0,17086548.0,97,19275294.0,91.828306224538,LATIN AMER. & CARIB,213.0,9900.0,5.81
6279,Chile,2022-02-11,47398155.0,17699505.0,17085549.0,162,19275294.0,91.82482508438004,LATIN AMER. & CARIB,213.0,9900.0,5.81
6278,Chile,2022-02-10,47336814.0,17692742.0,17073564.0,24,19275294.0,91.7897387194198,LATIN AMER. & CARIB,213.0,9900.0,5.81
6277,Chile,2022-02-09,47266760.0,17684862.0,17060525.0,27,19275294.0,91.74885737151402,LATIN AMER. & CARIB,213.0,9900.0,5.81
6276,Chile,2022-02-08,47186746.0,17676583.0,17046409.0,73,19275294.0,91.7059060162714,LATIN AMER. & CARIB,213.0,9900.0,5.81
6275,Chile,2022-02-07,47089585.0,17667201.0,17030576.0,57,19275294.0,91.65723230991964,LATIN AMER. & CARIB,213.0,9900.0,5.81
6274,Chile,2022-02-06,46979663.0,17657261.0,17014037.0,63,19275294.0,91.60566370608926,LATIN AMER. & CARIB,213.0,9900.0,5.81
6273,Chile,2022-02-05,46979057.0,17657179.0,17013934.0,43,19275294.0,91.6052382910476,LATIN AMER. & CARIB,213.0,9900.0,5.81
6272,Chile,2022-02-04,46973587.0,17656431.0,17012919.0,82,19275294.0,91.60135767578954,LATIN AMER. & CARIB,213.0,9900.0,5.81
6271,Chile,2022-02-03,46912447.0,17648651.0,16998698.0,9,19275294.0,91.56099512671506,LATIN AMER. & CARIB,213.0,9900.0,5.81
6270,Chile,2022-02-02,46850118.0,17640051.0,16984560.0,12,19275294.0,91.51637842722398,LATIN AMER. & CARIB,213.0,9900.0,5.81
6269,Chile,2022-02-01,46784160.0,17630807.0,16969365.0,37,19275294.0,91.4684206632594,LATIN AMER. & CARIB,213.0,9900.0,5.81
6292,Chile,2022-02-24,48495567.0,17772996.0,17202639.0,45,19275294.0,92.20609553348449,LATIN AMER. & CARIB,213.0,9900.0,5.81
6268,Chile,2022-01-31,46711356.0,17620501.0,16953932.0,31,19275294.0,91.4149532557065,LATIN AMER. & CARIB,213.0,9900.0,5.81
6293,Chile,2022-02-25,48584963.0,17781883.0,17215272.0,224,19275294.0,92.25220118562136,LATIN AMER. & CARIB,213.0,9900.0,5.81
6295,Chile,2022-02-27,48592733.0,17782865.0,17216471.0,151,19275294.0,92.25729579014462,LATIN AMER. & CARIB,213.0,9900.0,5.81
6103,Chile,2021-08-19,27828419.0,14300864.0,13230268.0,18,19275294.0,74.1927152965864,LATIN AMER. & CARIB,213.0,9900.0,5.81
6317,Chile,2022-03-21,50250796.0,17858052.0,17342736.0,78,19275294.0,92.64736506742776,LATIN AMER. & CARIB,213.0,9900.0,5.81
6316,Chile,2022-03-20,50166927.0,17855373.0,17336901.0,101,19275294.0,92.63346644673749,LATIN AMER. & CARIB,213.0,9900.0,5.81
6315,Chile,2022-03-19,50166346.0,17855346.0,17336859.0,93,19275294.0,92.63332637105302,LATIN AMER. & CARIB,213.0,9900.0,5.81
6314,Chile,2022-03-18,50153768.0,17854999.0,17336076.0,184,19275294.0,92.63152613910844,LATIN AMER. & CARIB,213.0,9900.0,5.81
6313,Chile,2022-03-17,50066085.0,17852059.0,17329446.0,23,19275294.0,92.61627345346848,LATIN AMER. & CARIB,213.0,9900.0,5.81
6312,Chile,2022-03-16,49993109.0,17849568.0,17324599.0,34,19275294.0,92.603350174581,LATIN AMER. & CARIB,213.0,9900.0,5.81
6311,Chile,2022-03-15,49914959.0,17847126.0,17319392.0,126,19275294.0,92.59068110712086,LATIN AMER. & CARIB,213.0,9900.0,5.81
6310,Chile,2022-03-14,49826028.0,17844274.0,17313839.0,94,19275294.0,92.57588496445244,LATIN AMER. & CARIB,213.0,9900.0,5.81
6309,Chile,2022-03-13,49734599.0,17840988.0,17307783.0,126,19275294.0,92.55883723485618,LATIN AMER. & CARIB,213.0,9900.0,5.81
6308,Chile,2022-03-12,49733947.0,17840957.0,17307723.0,132,19275294.0,92.55867640721848,LATIN AMER. & CARIB,213.0,9900.0,5.81
6307,Chile,2022-03-11,49720807.0,17840446.0,17306759.0,244,19275294.0,92.5560253451906,LATIN AMER. & CARIB,213.0,9900.0,5.81
6306,Chile,2022-03-10,49624485.0,17836461.0,17298813.0,23,19275294.0,92.5353512117636,LATIN AMER. & CARIB,213.0,9900.0,5.81
6305,Chile,2022-03-09,49534202.0,17833596.0,17292978.0,34,19275294.0,92.52048762524711,LATIN AMER. & CARIB,213.0,9900.0,5.81
6304,Chile,2022-03-08,49436941.0,17830424.0,17286642.0,149,19275294.0,92.50403132631855,LATIN AMER. & CARIB,213.0,9900.0,5.81
6303,Chile,2022-03-07,49329629.0,17826999.0,17280279.0,122,19275294.0,92.48626246634682,LATIN AMER. & CARIB,213.0,9900.0,5.81
6302,Chile,2022-03-06,49210521.0,17822436.0,17272852.0,146,19275294.0,92.462589675675,LATIN AMER. & CARIB,213.0,9900.0,5.81
6301,Chile,2022-03-05,49210011.0,17822396.0,17272788.0,126,19275294.0,92.46238215614248,LATIN AMER. & CARIB,213.0,9900.0,5.81
6300,Chile,2022-03-04,49199479.0,17821776.0,17271773.0,272,19275294.0,92.45916560338846,LATIN AMER. & CARIB,213.0,9900.0,5.81
6299,Chile,2022-03-03,49096205.0,17815528.0,17261938.0,30,19275294.0,92.42675105240936,LATIN AMER. & CARIB,213.0,9900.0,5.81
6298,Chile,2022-03-02,48996457.0,17809963.0,17254003.0,28,19275294.0,92.397879897448,LATIN AMER. & CARIB,213.0,9900.0,5.81
6297,Chile,2022-03-01,48886472.0,17803648.0,17245386.0,153,19275294.0,92.36511775125192,LATIN AMER. & CARIB,213.0,9900.0,5.81
